PATTERN	COUNT	TOKENS	COVERAGE	CATEGORY	SIZE	FREQUENCY
obligatie ,	1063		2126	2.84664e-05	ngram	2	2.09098e-05
haer E	1063		2126	2.84664e-05	ngram	2	2.09098e-05
en Twintigsten	1063		2126	2.84664e-05	ngram	2	2.09098e-05
bekent Ende	1063		2126	2.84664e-05	ngram	2	2.09098e-05
in pesentie	1062		2124	2.84396e-05	ngram	2	2.08902e-05
goederen gelegen	1062		2124	2.84396e-05	ngram	2	2.08902e-05
weduwe en	1061		2122	2.84128e-05	ngram	2	2.08705e-05
haar in	1061		2122	2.84128e-05	ngram	2	2.08705e-05
de Kopers	1061		2122	2.84128e-05	ngram	2	2.08705e-05
: dat	1061		2122	2.84128e-05	ngram	2	2.08705e-05
Costeloos ende	1061		2122	2.84128e-05	ngram	2	2.08705e-05
: verclaert	1060		2120	2.8386e-05	ngram	2	2.08508e-05
tgeene volcht	1060		2120	2.8386e-05	ngram	2	2.08508e-05
te beurt	1060		2120	2.8386e-05	ngram	2	2.08508e-05
sal gehouden	1060		2120	2.8386e-05	ngram	2	2.08508e-05
memorie en	1060		2120	2.8386e-05	ngram	2	2.08508e-05
daar onder	1060		2120	2.8386e-05	ngram	2	2.08508e-05
van Henrick	1059		2118	2.83593e-05	ngram	2	2.08311e-05
Ende den	1059		2118	2.83593e-05	ngram	2	2.08311e-05
: die	1059		2118	2.83593e-05	ngram	2	2.08311e-05
deselve kinderen	1059		2118	2.83593e-05	ngram	2	2.08311e-05
als zulx	1059		2118	2.83593e-05	ngram	2	2.08311e-05
sij testateuren	1058		2116	2.83325e-05	ngram	2	2.08115e-05
heeft den	1058		2116	2.83325e-05	ngram	2	2.08115e-05
gaen ,	1058		2116	2.83325e-05	ngram	2	2.08115e-05
en Anthonij	1058		2116	2.83325e-05	ngram	2	2.08115e-05
eerststervende de	1058		2116	2.83325e-05	ngram	2	2.08115e-05
zij Comparanten	1057		2114	2.83057e-05	ngram	2	2.07918e-05
stond )	1057		2114	2.83057e-05	ngram	2	2.07918e-05
sijne eenige	1057		2114	2.83057e-05	ngram	2	2.07918e-05
den heer	1057		2114	2.83057e-05	ngram	2	2.07918e-05
besproocken ,	1057		2114	2.83057e-05	ngram	2	2.07918e-05
waer mede	1056		2112	2.82789e-05	ngram	2	2.07721e-05
tallen tyde	1056		2112	2.82789e-05	ngram	2	2.07721e-05
of administratie	1056		2112	2.82789e-05	ngram	2	2.07721e-05
bedwang van	1056		2112	2.82789e-05	ngram	2	2.07721e-05
uit den	1055		2110	2.82521e-05	ngram	2	2.07525e-05
lesten penningh	1055		2110	2.82521e-05	ngram	2	2.07525e-05
ijegel .	1055		2110	2.82521e-05	ngram	2	2.07525e-05
huisvrouw van	1055		2110	2.82521e-05	ngram	2	2.07525e-05
hier naa	1055		2110	2.82521e-05	ngram	2	2.07525e-05
ende authoriteijt	1055		2110	2.82521e-05	ngram	2	2.07525e-05
wijders sij	1054		2108	2.82254e-05	ngram	2	2.07328e-05
verklaarde hij	1054		2108	2.82254e-05	ngram	2	2.07328e-05
ende vierscharen	1054		2108	2.82254e-05	ngram	2	2.07328e-05
dieneijnde alle	1054		2108	2.82254e-05	ngram	2	2.07328e-05
den ontvanger	1053		2106	2.81986e-05	ngram	2	2.07131e-05
voor als	1052		2104	2.81718e-05	ngram	2	2.06935e-05
over hare	1052		2104	2.81718e-05	ngram	2	2.06935e-05
gesien hebben	1052		2104	2.81718e-05	ngram	2	2.06935e-05
en eijgendom	1052		2104	2.81718e-05	ngram	2	2.06935e-05
als namentl	1052		2104	2.81718e-05	ngram	2	2.06935e-05
1640 :	1052		2104	2.81718e-05	ngram	2	2.06935e-05
tien gul	1051		2102	2.8145e-05	ngram	2	2.06738e-05
solemmelijck te	1051		2102	2.8145e-05	ngram	2	2.06738e-05
is mij	1051		2102	2.8145e-05	ngram	2	2.06738e-05
dan nu	1051		2102	2.8145e-05	ngram	2	2.06738e-05
: Coman	1051		2102	2.8145e-05	ngram	2	2.06738e-05
blijven ,	1051		2102	2.8145e-05	ngram	2	2.06738e-05
2 en	1051		2102	2.8145e-05	ngram	2	2.06738e-05
van Adriaen	1050		2100	2.81182e-05	ngram	2	2.06541e-05
hen voor	1050		2100	2.81182e-05	ngram	2	2.06541e-05
hem wel	1050		2100	2.81182e-05	ngram	2	2.06541e-05
ende boven	1050		2100	2.81182e-05	ngram	2	2.06541e-05
doodts off	1050		2100	2.81182e-05	ngram	2	2.06541e-05
Ziel ende	1049		2098	2.80915e-05	ngram	2	2.06344e-05
waar toe	1049		2098	2.80915e-05	ngram	2	2.06344e-05
te verhaelen	1049		2098	2.80915e-05	ngram	2	2.06344e-05
Oorthoorn ,	1049		2098	2.80915e-05	ngram	2	2.06344e-05
inde selve	1049		2098	2.80915e-05	ngram	2	2.06344e-05
generale macht	1049		2098	2.80915e-05	ngram	2	2.06344e-05
geliede ende	1049		2098	2.80915e-05	ngram	2	2.06344e-05
werelt te	1048		2096	2.80647e-05	ngram	2	2.06148e-05
want sij	1048		2096	2.80647e-05	ngram	2	2.06148e-05
sodanige goederen	1048		2096	2.80647e-05	ngram	2	2.06148e-05
off hij	1048		2096	2.80647e-05	ngram	2	2.06148e-05
uyt handen	1047		2094	2.80379e-05	ngram	2	2.05951e-05
Testateuren te	1047		2094	2.80379e-05	ngram	2	2.05951e-05
onder deselve	1047		2094	2.80379e-05	ngram	2	2.05951e-05
keeren ,	1047		2094	2.80379e-05	ngram	2	2.05951e-05
ingevalle de	1047		2094	2.80379e-05	ngram	2	2.05951e-05
doots soo	1047		2094	2.80379e-05	ngram	2	2.05951e-05
deses jaars	1047		2094	2.80379e-05	ngram	2	2.05951e-05
& Cons	1047		2094	2.80379e-05	ngram	2	2.05951e-05
opgemelde twee	1046		2092	2.80111e-05	ngram	2	2.05754e-05
dienvolgende op	1046		2092	2.80111e-05	ngram	2	2.05754e-05
Zy Compten	1045		2090	2.79843e-05	ngram	2	2.05558e-05
Testateur in	1045		2090	2.79843e-05	ngram	2	2.05558e-05
te bewijsen	1045		2090	2.79843e-05	ngram	2	2.05558e-05
sijn .	1045		2090	2.79843e-05	ngram	2	2.05558e-05
noch aen	1045		2090	2.79843e-05	ngram	2	2.05558e-05
met veel	1045		2090	2.79843e-05	ngram	2	2.05558e-05
heeft op	1045		2090	2.79843e-05	ngram	2	2.05558e-05
geen fideicommis	1045		2090	2.79843e-05	ngram	2	2.05558e-05
en zoo	1045		2090	2.79843e-05	ngram	2	2.05558e-05
ditto van	1045		2090	2.79843e-05	ngram	2	2.05558e-05
Cons .	1045		2090	2.79843e-05	ngram	2	2.05558e-05
ofte by	1044		2088	2.79576e-05	ngram	2	2.05361e-05
Name des	1044		2088	2.79576e-05	ngram	2	2.05361e-05
deesen gepasseert	1044		2088	2.79576e-05	ngram	2	2.05361e-05
Capitael ,	1044		2088	2.79576e-05	ngram	2	2.05361e-05
: A	1044		2088	2.79576e-05	ngram	2	2.05361e-05
tijde op	1043		2086	2.79308e-05	ngram	2	2.05164e-05
huijse ende	1043		2086	2.79308e-05	ngram	2	2.05164e-05
hen door	1043		2086	2.79308e-05	ngram	2	2.05164e-05
haer verstant	1043		2086	2.79308e-05	ngram	2	2.05164e-05
Belovende de	1043		2086	2.79308e-05	ngram	2	2.05164e-05
selfs gestelt	1042		2084	2.7904e-05	ngram	2	2.04967e-05
qualite als	1042		2084	2.7904e-05	ngram	2	2.04967e-05
Heeren amen	1042		2084	2.7904e-05	ngram	2	2.04967e-05
verklaerde hij	1041		2082	2.78772e-05	ngram	2	2.04771e-05
onder andere	1041		2082	2.78772e-05	ngram	2	2.04771e-05
, nu	1041		2082	2.78772e-05	ngram	2	2.04771e-05
manieren als	1041		2082	2.78772e-05	ngram	2	2.04771e-05
geleden en	1041		2082	2.78772e-05	ngram	2	2.04771e-05
„ 15	1041		2082	2.78772e-05	ngram	2	2.04771e-05
verstandt ende	1040		2080	2.78505e-05	ngram	2	2.04574e-05
, verklaart	1040		2080	2.78505e-05	ngram	2	2.04574e-05
samen ende	1040		2080	2.78505e-05	ngram	2	2.04574e-05
rechten .	1040		2080	2.78505e-05	ngram	2	2.04574e-05
de ,	1040		2080	2.78505e-05	ngram	2	2.04574e-05
wert ,	1039		2078	2.78237e-05	ngram	2	2.04377e-05
schip is	1039		2078	2.78237e-05	ngram	2	2.04377e-05
& e	1039		2078	2.78237e-05	ngram	2	2.04377e-05
Claes Jansz	1039		2078	2.78237e-05	ngram	2	2.04377e-05
voors :	1038		2076	2.77969e-05	ngram	2	2.04181e-05
of dat	1038		2076	2.77969e-05	ngram	2	2.04181e-05
, Codicil	1038		2076	2.77969e-05	ngram	2	2.04181e-05
vryen wille	1037		2074	2.77701e-05	ngram	2	2.03984e-05
so als	1037		2074	2.77701e-05	ngram	2	2.03984e-05
plaets sal	1037		2074	2.77701e-05	ngram	2	2.03984e-05
duijsent ponden	1037		2074	2.77701e-05	ngram	2	2.03984e-05
zijn of	1036		2072	2.77433e-05	ngram	2	2.03787e-05
voornd .	1036		2072	2.77433e-05	ngram	2	2.03787e-05
my dirck	1036		2072	2.77433e-05	ngram	2	2.03787e-05
en dien	1036		2072	2.77433e-05	ngram	2	2.03787e-05
ende eenen	1036		2072	2.77433e-05	ngram	2	2.03787e-05
begerende dat	1036		2072	2.77433e-05	ngram	2	2.03787e-05
100 :	1036		2072	2.77433e-05	ngram	2	2.03787e-05
van Beeck	1035		2070	2.77166e-05	ngram	2	2.03591e-05
Gr .	1035		2070	2.77166e-05	ngram	2	2.03591e-05
en oock	1035		2070	2.77166e-05	ngram	2	2.03591e-05
Een spiegel	1035		2070	2.77166e-05	ngram	2	2.03591e-05
't zelve	1034		2068	2.76898e-05	ngram	2	2.03394e-05
taddres was	1034		2068	2.76898e-05	ngram	2	2.03394e-05
sijne ofte	1034		2068	2.76898e-05	ngram	2	2.03394e-05
Johannes Henricxsz	1034		2068	2.76898e-05	ngram	2	2.03394e-05
gestelde teecken	1034		2068	2.76898e-05	ngram	2	2.03394e-05
gelden ,	1034		2068	2.76898e-05	ngram	2	2.03394e-05
en ieder	1034		2068	2.76898e-05	ngram	2	2.03394e-05
de grond	1034		2068	2.76898e-05	ngram	2	2.03394e-05
zal mogen	1033		2066	2.7663e-05	ngram	2	2.03197e-05
wesen van	1033		2066	2.7663e-05	ngram	2	2.03197e-05
van kosten	1033		2066	2.7663e-05	ngram	2	2.03197e-05
ter Steede	1033		2066	2.7663e-05	ngram	2	2.03197e-05
kindt of	1033		2066	2.7663e-05	ngram	2	2.03197e-05
en nevens	1033		2066	2.7663e-05	ngram	2	2.03197e-05
Caroli gul	1033		2066	2.7663e-05	ngram	2	2.03197e-05
wille van	1032		2064	2.76362e-05	ngram	2	2.03e-05
van weegen	1032		2064	2.76362e-05	ngram	2	2.03e-05
sijn soon	1032		2064	2.76362e-05	ngram	2	2.03e-05
seclusie van	1032		2064	2.76362e-05	ngram	2	2.03e-05
part van	1032		2064	2.76362e-05	ngram	2	2.03e-05
Jare van	1032		2064	2.76362e-05	ngram	2	2.03e-05
haer ,	1032		2064	2.76362e-05	ngram	2	2.03e-05
dhr. Jacob	1032		2064	2.76362e-05	ngram	2	2.03e-05
desen sal	1032		2064	2.76362e-05	ngram	2	2.03e-05
den trecker	1032		2064	2.76362e-05	ngram	2	2.03e-05
de Colonie	1032		2064	2.76362e-05	ngram	2	2.03e-05
, Crediten	1032		2064	2.76362e-05	ngram	2	2.03e-05
sij als	1031		2062	2.76094e-05	ngram	2	2.02804e-05
neemen en	1031		2062	2.76094e-05	ngram	2	2.02804e-05
nae behooren	1031		2062	2.76094e-05	ngram	2	2.02804e-05
na doode	1031		2062	2.76094e-05	ngram	2	2.02804e-05
ende tselve	1031		2062	2.76094e-05	ngram	2	2.02804e-05
, der	1031		2062	2.76094e-05	ngram	2	2.02804e-05
authoriteijt als	1031		2062	2.76094e-05	ngram	2	2.02804e-05
aande voorn	1031		2062	2.76094e-05	ngram	2	2.02804e-05
ten hunnen	1030		2060	2.75827e-05	ngram	2	2.02607e-05
of ten	1030		2060	2.75827e-05	ngram	2	2.02607e-05
mocht werden	1030		2060	2.75827e-05	ngram	2	2.02607e-05
gesien ,	1030		2060	2.75827e-05	ngram	2	2.02607e-05
dus hier	1030		2060	2.75827e-05	ngram	2	2.02607e-05
dat syn	1030		2060	2.75827e-05	ngram	2	2.02607e-05
althans synde	1030		2060	2.75827e-05	ngram	2	2.02607e-05
voor reecke	1029		2058	2.75559e-05	ngram	2	2.0241e-05
van Barent	1029		2058	2.75559e-05	ngram	2	2.0241e-05
uren voor	1029		2058	2.75559e-05	ngram	2	2.0241e-05
te begeven	1029		2058	2.75559e-05	ngram	2	2.0241e-05
syn ende	1029		2058	2.75559e-05	ngram	2	2.0241e-05
personen ,	1029		2058	2.75559e-05	ngram	2	2.0241e-05
onder t	1029		2058	2.75559e-05	ngram	2	2.0241e-05
haer daer	1029		2058	2.75559e-05	ngram	2	2.0241e-05
tusschen hen	1028		2056	2.75291e-05	ngram	2	2.02214e-05
tehouden ,	1028		2056	2.75291e-05	ngram	2	2.02214e-05
sal syn	1028		2056	2.75291e-05	ngram	2	2.02214e-05
overgegeven ,	1028		2056	2.75291e-05	ngram	2	2.02214e-05
sijn dat	1027		2054	2.75023e-05	ngram	2	2.02017e-05
quitantie door	1027		2054	2.75023e-05	ngram	2	2.02017e-05
haer van	1027		2054	2.75023e-05	ngram	2	2.02017e-05
: get	1027		2054	2.75023e-05	ngram	2	2.02017e-05
^ dat	1027		2054	2.75023e-05	ngram	2	2.02017e-05
Augustus des	1027		2054	2.75023e-05	ngram	2	2.02017e-05
werdende ,	1026		2052	2.74755e-05	ngram	2	2.0182e-05
van mijn	1026		2052	2.74755e-05	ngram	2	2.0182e-05
te varen	1026		2052	2.74755e-05	ngram	2	2.0182e-05
persoonen te	1026		2052	2.74755e-05	ngram	2	2.0182e-05
off sonder	1026		2052	2.74755e-05	ngram	2	2.0182e-05
obligatie omme	1026		2052	2.74755e-05	ngram	2	2.0182e-05
en om	1026		2052	2.74755e-05	ngram	2	2.0182e-05
dat sal	1026		2052	2.74755e-05	ngram	2	2.0182e-05
dan nog	1026		2052	2.74755e-05	ngram	2	2.0182e-05
zijn recht	1025		2050	2.74488e-05	ngram	2	2.01623e-05
zij in	1025		2050	2.74488e-05	ngram	2	2.01623e-05
huijsen en	1025		2050	2.74488e-05	ngram	2	2.01623e-05
dese Stad	1025		2050	2.74488e-05	ngram	2	2.01623e-05
deses eenigsints	1025		2050	2.74488e-05	ngram	2	2.01623e-05
bewijs ende	1025		2050	2.74488e-05	ngram	2	2.01623e-05
; sulcx	1024		2048	2.7422e-05	ngram	2	2.01427e-05
die ten	1024		2048	2.7422e-05	ngram	2	2.01427e-05
met malkanderen	1023		2046	2.73952e-05	ngram	2	2.0123e-05
intestato van	1023		2046	2.73952e-05	ngram	2	2.0123e-05
in desselfs	1023		2046	2.73952e-05	ngram	2	2.0123e-05
en desen	1023		2046	2.73952e-05	ngram	2	2.0123e-05
door hun	1023		2046	2.73952e-05	ngram	2	2.0123e-05
des eerststervendens	1023		2046	2.73952e-05	ngram	2	2.0123e-05
der gemelte	1023		2046	2.73952e-05	ngram	2	2.0123e-05
betalen de	1023		2046	2.73952e-05	ngram	2	2.0123e-05
verklaaren de	1022		2044	2.73684e-05	ngram	2	2.01033e-05
te vercoopen	1022		2044	2.73684e-05	ngram	2	2.01033e-05
sijne voorn	1022		2044	2.73684e-05	ngram	2	2.01033e-05
ontfangh ende	1022		2044	2.73684e-05	ngram	2	2.01033e-05
den effecte	1022		2044	2.73684e-05	ngram	2	2.01033e-05
29 .	1022		2044	2.73684e-05	ngram	2	2.01033e-05
zal kunnen	1021		2042	2.73416e-05	ngram	2	2.00837e-05
verklaart geen	1021		2042	2.73416e-05	ngram	2	2.00837e-05
veel hem	1021		2042	2.73416e-05	ngram	2	2.00837e-05
en dartich	1021		2042	2.73416e-05	ngram	2	2.00837e-05
, zij	1020		2040	2.73149e-05	ngram	2	2.0064e-05
; soo	1020		2040	2.73149e-05	ngram	2	2.0064e-05
portie van	1020		2040	2.73149e-05	ngram	2	2.0064e-05
macht last	1020		2040	2.73149e-05	ngram	2	2.0064e-05
die by	1020		2040	2.73149e-05	ngram	2	2.0064e-05
betaalt ,	1020		2040	2.73149e-05	ngram	2	2.0064e-05
om daer	1019		2038	2.72881e-05	ngram	2	2.00443e-05
ofte gepasseert	1019		2038	2.72881e-05	ngram	2	2.00443e-05
gekent hebben	1019		2038	2.72881e-05	ngram	2	2.00443e-05
de maent	1019		2038	2.72881e-05	ngram	2	2.00443e-05
& de	1019		2038	2.72881e-05	ngram	2	2.00443e-05
weder en	1018		2036	2.72613e-05	ngram	2	2.00247e-05
Testatrice in	1018		2036	2.72613e-05	ngram	2	2.00247e-05
soo heb	1018		2036	2.72613e-05	ngram	2	2.00247e-05
dato de	1018		2036	2.72613e-05	ngram	2	2.00247e-05
Caveren ,	1018		2036	2.72613e-05	ngram	2	2.00247e-05
behooren sal	1018		2036	2.72613e-05	ngram	2	2.00247e-05
adlites Cum	1018		2036	2.72613e-05	ngram	2	2.00247e-05
penningen bij	1017		2034	2.72345e-05	ngram	2	2.0005e-05
mede den	1017		2034	2.72345e-05	ngram	2	2.0005e-05
hem door	1017		2034	2.72345e-05	ngram	2	2.0005e-05
gebeuren dat	1017		2034	2.72345e-05	ngram	2	2.0005e-05
doode van	1017		2034	2.72345e-05	ngram	2	2.0005e-05
voor deese	1016		2032	2.72077e-05	ngram	2	1.99853e-05
voldoeninge ende	1016		2032	2.72077e-05	ngram	2	1.99853e-05
van Arent	1016		2032	2.72077e-05	ngram	2	1.99853e-05
tweeder zijde	1016		2032	2.72077e-05	ngram	2	1.99853e-05
dat by	1016		2032	2.72077e-05	ngram	2	1.99853e-05
Collegie ter	1016		2032	2.72077e-05	ngram	2	1.99853e-05
alles op	1016		2032	2.72077e-05	ngram	2	1.99853e-05
' tschip	1015		2030	2.7181e-05	ngram	2	1.99656e-05
te transporteren	1015		2030	2.7181e-05	ngram	2	1.99656e-05
soon ,	1015		2030	2.7181e-05	ngram	2	1.99656e-05
Een groene	1015		2030	2.7181e-05	ngram	2	1.99656e-05
die alsdan	1015		2030	2.7181e-05	ngram	2	1.99656e-05
deselve op	1015		2030	2.7181e-05	ngram	2	1.99656e-05
toonder deses	1014		2028	2.71542e-05	ngram	2	1.9946e-05
en verdragen	1014		2028	2.71542e-05	ngram	2	1.9946e-05
den Bruydegom	1014		2028	2.71542e-05	ngram	2	1.9946e-05
dato van	1014		2028	2.71542e-05	ngram	2	1.9946e-05
twintig guldens	1013		2026	2.71274e-05	ngram	2	1.99263e-05
sy de	1013		2026	2.71274e-05	ngram	2	1.99263e-05
selve nae	1013		2026	2.71274e-05	ngram	2	1.99263e-05
over hen	1013		2026	2.71274e-05	ngram	2	1.99263e-05
David van	1013		2026	2.71274e-05	ngram	2	1.99263e-05
: v	1012		2024	2.71006e-05	ngram	2	1.99066e-05
schulden ende	1012		2024	2.71006e-05	ngram	2	1.99066e-05
, opt	1012		2024	2.71006e-05	ngram	2	1.99066e-05
na regten	1012		2024	2.71006e-05	ngram	2	1.99066e-05
/ in	1012		2024	2.71006e-05	ngram	2	1.99066e-05
ende alles	1012		2024	2.71006e-05	ngram	2	1.99066e-05
Constituant te	1012		2024	2.71006e-05	ngram	2	1.99066e-05
Compareerden Voor	1012		2024	2.71006e-05	ngram	2	1.99066e-05
te lichten	1011		2022	2.70739e-05	ngram	2	1.9887e-05
kinderen te	1011		2022	2.70739e-05	ngram	2	1.9887e-05
hebbende Juffr	1011		2022	2.70739e-05	ngram	2	1.9887e-05
hebben als	1011		2022	2.70739e-05	ngram	2	1.9887e-05
elck int	1011		2022	2.70739e-05	ngram	2	1.9887e-05
andere Zyde	1011		2022	2.70739e-05	ngram	2	1.9887e-05
Jeremias van	1010		2020	2.70471e-05	ngram	2	1.98673e-05
gelyck sy	1010		2020	2.70471e-05	ngram	2	1.98673e-05
dien .	1010		2020	2.70471e-05	ngram	2	1.98673e-05
andere stoffen	1010		2020	2.70471e-05	ngram	2	1.98673e-05
tien stuijv	1009		2018	2.70203e-05	ngram	2	1.98476e-05
oock tot	1009		2018	2.70203e-05	ngram	2	1.98476e-05
hij daer	1009		2018	2.70203e-05	ngram	2	1.98476e-05
den negenden	1009		2018	2.70203e-05	ngram	2	1.98476e-05
Willemsz van	1008		2016	2.69935e-05	ngram	2	1.98279e-05
, ook	1008		2016	2.69935e-05	ngram	2	1.98279e-05
Connen ende	1008		2016	2.69935e-05	ngram	2	1.98279e-05
Arent de	1008		2016	2.69935e-05	ngram	2	1.98279e-05
transporte t	1007		2014	2.69667e-05	ngram	2	1.98083e-05
te onderhouden	1007		2014	2.69667e-05	ngram	2	1.98083e-05
Langstlevenden van	1007		2014	2.69667e-05	ngram	2	1.98083e-05
is komen	1007		2014	2.69667e-05	ngram	2	1.98083e-05
gebracht ,	1007		2014	2.69667e-05	ngram	2	1.98083e-05
ende lasten	1007		2014	2.69667e-05	ngram	2	1.98083e-05
gasterijhr .	1006		2012	2.694e-05	ngram	2	1.97886e-05
ende tegenwoordigh	1006		2012	2.694e-05	ngram	2	1.97886e-05
ende erffelijck	1006		2012	2.694e-05	ngram	2	1.97886e-05
eerst stervende	1006		2012	2.694e-05	ngram	2	1.97886e-05
dien Belovende	1006		2012	2.694e-05	ngram	2	1.97886e-05
der zelver	1006		2012	2.694e-05	ngram	2	1.97886e-05
alhier te	1006		2012	2.694e-05	ngram	2	1.97886e-05
van Arnoldus	1005		2010	2.69132e-05	ngram	2	1.97689e-05
t schip	1005		2010	2.69132e-05	ngram	2	1.97689e-05
Tien hondert	1005		2010	2.69132e-05	ngram	2	1.97689e-05
te vrijen	1005		2010	2.69132e-05	ngram	2	1.97689e-05
gemelten Cooper	1005		2010	2.69132e-05	ngram	2	1.97689e-05
en bleek	1005		2010	2.69132e-05	ngram	2	1.97689e-05
wesen etc.	1004		2008	2.68864e-05	ngram	2	1.97493e-05
voogd of	1004		2008	2.68864e-05	ngram	2	1.97493e-05
, '	1004		2008	2.68864e-05	ngram	2	1.97493e-05
o :	1003		2006	2.68596e-05	ngram	2	1.97296e-05
Novemb :	1003		2006	2.68596e-05	ngram	2	1.97296e-05
koopman alhier	1003		2006	2.68596e-05	ngram	2	1.97296e-05
genooten ,	1003		2006	2.68596e-05	ngram	2	1.97296e-05
met eene	1002		2004	2.68328e-05	ngram	2	1.97099e-05
kinderen by	1002		2004	2.68328e-05	ngram	2	1.97099e-05
geweest .	1002		2004	2.68328e-05	ngram	2	1.97099e-05
van vierhondert	1001		2002	2.68061e-05	ngram	2	1.96903e-05
soo op	1001		2002	2.68061e-05	ngram	2	1.96903e-05
met sijne	1001		2002	2.68061e-05	ngram	2	1.96903e-05
langstleevende van	1001		2002	2.68061e-05	ngram	2	1.96903e-05
haere voorsz	1001		2002	2.68061e-05	ngram	2	1.96903e-05
En is	1001		2002	2.68061e-05	ngram	2	1.96903e-05
eijnde de	1001		2002	2.68061e-05	ngram	2	1.96903e-05
de portie	1001		2002	2.68061e-05	ngram	2	1.96903e-05
nu voor	1000		2000	2.67793e-05	ngram	2	1.96706e-05
kinderen door	1000		2000	2.67793e-05	ngram	2	1.96706e-05
getransporteert ende	1000		2000	2.67793e-05	ngram	2	1.96706e-05
en renten	1000		2000	2.67793e-05	ngram	2	1.96706e-05
Burgermr .	1000		2000	2.67793e-05	ngram	2	1.96706e-05
argelist ,	1000		2000	2.67793e-05	ngram	2	1.96706e-05
alle haere	1000		2000	2.67793e-05	ngram	2	1.96706e-05
aan ende	1000		2000	2.67793e-05	ngram	2	1.96706e-05
welgevallen te	999		1998	2.67525e-05	ngram	2	1.96509e-05
voor des	998		1996	2.67257e-05	ngram	2	1.96312e-05
vanden selven	998		1996	2.67257e-05	ngram	2	1.96312e-05
hun recht	998		1996	2.67257e-05	ngram	2	1.96312e-05
gesond van	998		1996	2.67257e-05	ngram	2	1.96312e-05
desen d	998		1996	2.67257e-05	ngram	2	1.96312e-05
de Langst	998		1996	2.67257e-05	ngram	2	1.96312e-05
wille onbedwongen	997		1994	2.66989e-05	ngram	2	1.96116e-05
Stede mij	997		1994	2.66989e-05	ngram	2	1.96116e-05
selven dage	997		1994	2.66989e-05	ngram	2	1.96116e-05
des Heer	997		1994	2.66989e-05	ngram	2	1.96116e-05
Arent van	997		1994	2.66989e-05	ngram	2	1.96116e-05
ompareerde voor	996		1992	2.66722e-05	ngram	2	1.95919e-05
hande gestelt	996		1992	2.66722e-05	ngram	2	1.95919e-05
gerevoceert gecasseert	996		1992	2.66722e-05	ngram	2	1.95919e-05
sij van	995		1990	2.66454e-05	ngram	2	1.95722e-05
met te	995		1990	2.66454e-05	ngram	2	1.95722e-05
huijsvrouw ,	995		1990	2.66454e-05	ngram	2	1.95722e-05
heeft gedaen	995		1990	2.66454e-05	ngram	2	1.95722e-05
april @	995		1990	2.66454e-05	ngram	2	1.95722e-05
7b .	995		1990	2.66454e-05	ngram	2	1.95722e-05
en Raad	994		1988	2.66186e-05	ngram	2	1.95526e-05
dr groe	994		1988	2.66186e-05	ngram	2	1.95526e-05
vande nabeschreven	993		1986	2.65918e-05	ngram	2	1.95329e-05
uijtterste willen	993		1986	2.65918e-05	ngram	2	1.95329e-05
sy haer	993		1986	2.65918e-05	ngram	2	1.95329e-05
reijse te	993		1986	2.65918e-05	ngram	2	1.95329e-05
onbedwongen ende	993		1986	2.65918e-05	ngram	2	1.95329e-05
ende gebruijckende	993		1986	2.65918e-05	ngram	2	1.95329e-05
den Tweeden	993		1986	2.65918e-05	ngram	2	1.95329e-05
nader met	992		1984	2.6565e-05	ngram	2	1.95132e-05
getuijgen opgerecht	992		1984	2.6565e-05	ngram	2	1.95132e-05
die eenigh	992		1984	2.6565e-05	ngram	2	1.95132e-05
zelfs present	991		1982	2.65383e-05	ngram	2	1.94935e-05
van ten	991		1982	2.65383e-05	ngram	2	1.94935e-05
van '	991		1982	2.65383e-05	ngram	2	1.94935e-05
recht tespreecken	991		1982	2.65383e-05	ngram	2	1.94935e-05
pesentie van	991		1982	2.65383e-05	ngram	2	1.94935e-05
gedurende tot	991		1982	2.65383e-05	ngram	2	1.94935e-05
die tijd	991		1982	2.65383e-05	ngram	2	1.94935e-05
des Boedels	991		1982	2.65383e-05	ngram	2	1.94935e-05
de Hr	991		1982	2.65383e-05	ngram	2	1.94935e-05
by sonder	991		1982	2.65383e-05	ngram	2	1.94935e-05
ageeren ,	991		1982	2.65383e-05	ngram	2	1.94935e-05
sekerheijt des	990		1980	2.65115e-05	ngram	2	1.94739e-05
o. xviC	990		1980	2.65115e-05	ngram	2	1.94739e-05
niet meerder	990		1980	2.65115e-05	ngram	2	1.94739e-05
en Regeerders	990		1980	2.65115e-05	ngram	2	1.94739e-05
alles tot	990		1980	2.65115e-05	ngram	2	1.94739e-05
zijn comparants	989		1978	2.64847e-05	ngram	2	1.94542e-05
toe bij	989		1978	2.64847e-05	ngram	2	1.94542e-05
magh vast	989		1978	2.64847e-05	ngram	2	1.94542e-05
in brasil	989		1978	2.64847e-05	ngram	2	1.94542e-05
get. Jan	989		1978	2.64847e-05	ngram	2	1.94542e-05
behoorende ,	989		1978	2.64847e-05	ngram	2	1.94542e-05
sijnde van	988		1976	2.64579e-05	ngram	2	1.94345e-05
/ op	988		1976	2.64579e-05	ngram	2	1.94345e-05
man de	988		1976	2.64579e-05	ngram	2	1.94345e-05
de nabeschrevene	988		1976	2.64579e-05	ngram	2	1.94345e-05
Dat zij	988		1976	2.64579e-05	ngram	2	1.94345e-05
, cedeerende	988		1976	2.64579e-05	ngram	2	1.94345e-05
